Block Height(feet),Flow Out(%),Hookload(klbf),Top Drive Speed(RPM),Strokes Per Minute #1,Strokes Per Minute #2,Standpipe Pressure (psi),Top Drive Torque (ftlb),Rig State Code,Bit Depth(ft)
46.84,0,32.8,0,0,0,1.55,0,3,3436.860000001161
46.84,0,32,0,0,0,0,0,3,3436.860000001161
46.84,0,31.5,0,0,0,0.48,0,3,3436.860000001161
46.84,0,31.1,0,0,0,2.41,0,3,3436.860000001161
46.84,0,31.6,0,0,0,1.92,0,3,3436.860000001161
46.84,0,31.6,0,0,0,1.76,0,3,3436.860000001161
46.82,0,31.9,0,0,0,1.18,0,3,3436.860000001161
46.67,0,32.4,0,0,0,1.56,0,3,3436.860000001161
46.38,0,31.8,0,0,0,1.83,0,3,3436.860000001161
46.25,0,31.3,0,0,0,2.81,0,3,3436.860000001161
46.29,0,31.8,0,0,0,1.75,0,3,3436.860000001161
46.57,0,31.4,0,0,0,0.51,0,3,3436.860000001161
47.2,0,31.2,0,0,0,0.42,0,3,3436.860000001161
47.99,0,33.5,0,0,0,0.27,0,3,3436.860000001161
48.68,0,35.3,0,0,0,1.11,0,3,3436.860000001161
48.88,0,37.2,0,0,0,0.77,0,3,3436.860000001161
48.71,0,36.5,0,0,0,2.28,0,3,3436.860000001161
48.7,0,36,0,0,0,0.8100000000000001,0,3,3436.860000001161
48.7,0,35.2,0,0,0,1.25,0,3,3436.860000001161
48.7,0,34.2,0,0,0,0.36,0,3,3436.860000001161
48.7,0,35.3,0,0,0,0.36,0,3,3436.860000001161
48.7,0,35.5,0,0,0,0.36,0,3,3436.860000001161
48.7,0,35.4,0,0,0,0.36,0,3,3436.860000001161
48.7,0,35.6,0,0,0,0.36,0,3,3436.860000001161
48.7,0,35.6,0,0,0,0.54,0,3,3436.860000001161
48.7,0,35.3,0,0,0,1.03,0,3,3436.860000001161
48.7,0,35,0,0,0,0,0,3,3436.860000001161
48.7,0,35.4,0,0,0,0.22,0,3,3436.860000001161
48.7,0,35.3,0,0,0,1.23,0,3,3436.860000001161
48.7,0,35.2,0,0,0,1.57,0,3,3436.860000001161
48.7,0,35.5,0,0,0,1.57,0,3,3436.860000001161
48.7,0,35.4,0,0,0,1.57,0,3,3436.860000001161
48.7,0,35.4,0,0,0,1.57,0,3,3436.860000001161
48.7,0,35.5,0,0,0,1.37,0,3,3436.860000001161
48.7,0,35.3,0,0,0,1.05,0,3,3436.860000001161
48.7,0,35.1,0,0,0,3.68,0,3,3436.860000001161
48.7,0,35.2,0,0,0,1.98,0,3,3436.860000001161
48.7,0,35,0,0,0,0.47,0,3,3436.860000001161
48.7,0,34.8,0,0,0,0.17,0,3,3436.860000001161
48.7,0,35,0,0,0,1.32,0,3,3436.860000001161
48.7,0,35,0,0,0,2.68,0,3,3436.860000001161
48.7,0,35.3,0,0,0,1.99,0,3,3436.860000001161
48.7,0,35.5,0,0,0,1.99,0,3,3436.860000001161
48.7,0,35.3,0,0,0,1.65,0,3,3436.860000001161
48.7,0,35.2,0,0,0,0.41,0,3,3436.860000001161
48.7,0,35.5,0,0,0,2.28,0,3,3436.860000001161
48.7,0,35.4,0,0,0,1.88,0,3,3436.860000001161
48.7,0,35.3,0,0,0,1.88,0,3,3436.860000001161
48.7,0,35.1,0,0,0,1.63,0,3,3436.860000001161
48.7,0,35,0,0,0,0.6,0,3,3436.860000001161
48.7,0,35.1,0,0,0,1.66,0,3,3436.860000001161
48.7,0,35.2,0,0,0,2.54,0,3,3436.860000001161
48.7,0,35.1,0,0,0,0.86,0,3,3436.860000001161
48.7,0,35,0,0,0,1.47,0,3,3436.860000001161
48.7,0,35.1,0,0,0,1.73,0,3,3436.860000001161
48.7,0,35.2,0,0,0,2.6,0,3,3436.860000001161
48.7,0,35.1,0,0,0,0.87,0,3,3436.860000001161
48.68,0,35.3,0,0,0,1.73,0,3,3436.860000001161
48.58,0,35.3,0,0,0,2.43,0,3,3436.860000001161
48.47,0,34.6,0,0,0,0,0,3,3436.860000001161
48.47,0,35.5,0,0,0,0,0,3,3436.860000001161
48.47,0,35,0,0,0,0.42,0,3,3436.860000001161
48.47,0,35.6,0,0,0,2.32,0,3,3436.860000001161
48.49,0,36.1,0,0,0,2.68,0,3,3436.860000001161
48.65,0,36.3,0,0,0,6.1,0,3,3436.860000001161
49.32,0,35.4,0,0,0,1.52,0,3,3436.860000001161
50.21,0,35.9,0,0,0,0.58,0,3,3436.860000001161
50.79,0,36.4,0,0,0,1.4,0,3,3436.860000001161
51.14,0,36.1,1.9,0,0,1.23,252,3,3436.860000001161
53.33,0,34.5,14.4,0,0,0.7,1417,3,3436.860000001161
55.28,0,34.1,25.2,0,0,2.7,347,3,3436.860000001161
57.45,0,33.7,25.6,0,0,3.22,107,3,3436.860000001161
59.59,0,33.1,24.7,0,0,3.22,172,3,3436.860000001161
61.67,0,33.5,25.1,0,0,3.66,114,3,3436.860000001161
63.78,0,33.2,25.1,0,0,5.7,140,3,3436.860000001161
66.17,0,33.3,25,0,0,4.41,196,3,3436.860000001161
68.92,0,32.9,24.1,0,0,6.05,141,3,3436.860000001161
71.65000000000001,0,33.2,24.6,0,0,5.17,79,3,3436.860000001161
74.09999999999999,0,34,24.8,0,0,4.07,107,3,3436.860000001161
76.45,0,33.6,25.5,0,0,5.28,85,3,3436.860000001161
78.72,0,34,25,0,0,7.56,119,3,3436.860000001161
80.7,0,34.3,25,0,0,7.24,163,3,3436.860000001161
82,0,34.8,24.9,0,0,8.050000000000001,132,3,3436.860000001161
82.5,0,35.8,24.5,0,0,6.96,97,3,3436.860000001161
82.48999999999999,0,35.5,24.5,0,0,5.4,76,3,3436.860000001161
82.42,0,35.6,24.9,0,0,4.53,97,3,3436.860000001161
82.33,0,35.8,24.4,0,0,7.97,120,3,3436.860000001161
82.26000000000001,0,36.6,25.1,0,0,10.8,185,3,3436.860000001161
82.15000000000001,0,36.4,24.6,0,0,10.63,92,3,3436.860000001161
82.06,0,36.6,24.6,0,0,11.47,90,3,3436.860000001161
81.94,0,36.6,24.6,0,0,10.19,84,3,3436.860000001161
81.84,0,36.4,24.8,0,0,8.300000000000001,193,3,3436.860000001161
81.70999999999999,0,36,25.5,0,0,11.09,89,3,3436.860000001161
81.55,0,34.6,24.8,0,0,11.58,8,3,3436.860000001161
81.45,0,34.4,24.8,0,0,10.66,50,3,3436.860000001161
81.44,0,32.9,24.8,0,0,10.66,53,3,3436.860000001161
81.44,0,33.5,24.7,0,0,11.01,31,3,3436.860000001161
81.44,0,33.8,24.1,0,0,12.38,8,3,3436.860000001161
81.42,0,33.5,24.1,0,0,9.529999999999999,43,3,3436.860000001161
81.36,0,33.6,24.1,0,0,9.02,12,3,3436.860000001161
81.27,0,33,24.2,0,0,9.369999999999999,31,3,3436.860000001161
81.13,0,33.3,24.8,0,0,6.61,3,3,3436.860000001161
81.01000000000001,0,32.9,24.9,0,0,8.49,18,3,3436.860000001161
80.93000000000001,0,31.8,25.2,0,0,10.73,11,3,3436.860000001161
80.76000000000001,0,31.4,24.6,0,0,9.73,54,3,3436.860000001161
80.65000000000001,0,30.7,24.6,0,0,11.92,30,3,3436.860000001161
80.45,0,31.9,24.6,0,0,8.94,44,3,3436.860000001161
80.33,0,32.8,24.6,0,0,11.52,11,3,3436.860000001161
80.09999999999999,0,32,24.8,0,0,7.55,64,3,3436.860000001161
80.01000000000001,0,31.5,25.3,0,0,10.29,42,3,3436.860000001161
79.93000000000001,0,30.8,24.5,0,0,7.93,51,3,3436.860000001161
79.81,0,31.2,24.5,0,0,8.220000000000001,2,3,3436.860000001161
79.70999999999999,0,31.8,24.5,0,0,7.61,20,3,3436.860000001161
79.69,0,31.3,25,0,0,10.03,50,3,3436.860000001161
79.61,0,31.1,25,0,0,12.2,5,3,3436.860000001161
79.52,0,31.9,24.9,0,0,9.69,32,3,3436.860000001161
79.45,0,32.2,24.5,0,0,9.949999999999999,24,3,3436.860000001161
79.38,0,31.7,24.5,0,0,8.720000000000001,37,3,3436.860000001161
79.26000000000001,0,32,24.5,0,0,7.53,47,3,3436.860000001161
79.22,0,31.8,24.5,0,0,8.140000000000001,20,3,3436.860000001161
79.20999999999999,0,31.3,25,0,0,7.22,16,3,3436.860000001161
79.14,0,31.3,25,0,0,6.99,6,3,3436.860000001161
79.06999999999999,0,31.6,24.9,0,0,6.09,43,3,3436.860000001161
78.98,0,31.1,24.5,0,0,9.07,76,3,3436.860000001161
78.86,0,30.1,24.6,0,0,8.890000000000001,253,3,3436.860000001161
78.78,0,29.7,25.1,0,0,9.91,73,3,3436.860000001161
78.72,0,29.7,25.1,0,0,9.6,48,3,3436.860000001161
78.64,0,29.3,25.1,0,0,7.79,24,3,3436.860000001161
78.55,0,30.3,24.6,0,0,8.57,28,3,3436.860000001161
78.48,0,30.8,24.6,0,0,9.82,78,3,3436.860000001161
78.41,0,29.9,24.6,0,0,9.82,66,3,3436.860000001161
78.38,0,30,24.7,0,0,9.84,76,3,3436.860000001161
78.2,0,29.5,24.8,0,0,9.65,154,3,3436.860000001161
78.2,0,23.2,24.8,0,0,7.56,246,3,3436.860000001161
78.2,0,22.9,24.8,0,0,7.58,221,3,3436.860000001161
78.2,0,22.6,24.8,0,0,10.37,68,3,3436.860000001161
78.2,0,23.2,24.9,0,0,7.92,58,3,3436.860000001161
78.19,0,24.9,25.4,0,0,8.24,18,3,3436.860000001161
78.17,0,26.8,24.6,0,0,7.39,126,3,3436.860000001161
78.16,0,25,24.6,0,0,8.470000000000001,122,3,3436.860000001161
78.16,0,26.1,24.7,0,0,9.789999999999999,72,3,3436.860000001161
78.16,0,28.7,25.1,0,0,9.67,116,3,3436.860000001161
78.16,0,29.1,25.1,0,0,9.300000000000001,139,3,3436.860000001161
78.16,0,29.5,25,0,0,10.98,249,3,3436.860000001161
78.16,0,30,24.4,0,0,9.18,89,3,3436.860000001161
78.15000000000001,0,30.1,24.8,0,0,8.91,143,3,3436.860000001161
78.15000000000001,0,30,24.8,0,0,10.31,101,3,3436.860000001161
78.15000000000001,0,30.5,24.8,0,0,13.42,198,3,3436.860000001161
78.13,0,29.7,24.8,0,0,17.36,315,3,3436.860000001161
78.13,0,30.3,24.8,0,0,17.36,355,3,3436.860000001161
78.12,0,30.3,24.8,0,0,17.36,475,3,3436.860000001161
78.11,0,29.2,24.7,0,0,17.15,519,3,3436.860000001161
78.08,0,29.9,24.2,0,0,16.38,909,3,3436.860000001161
78.06,0,30.1,25.6,0,0,18.46,655,3,3436.860000001161
78.06,0,29.8,22.3,0,0,12.88,1059,3,3436.860000001161
78.06,0,30.3,6.8,0,0,14.81,1271,3,3436.860000001161
78.06,0,30,0,0,0,15.11,605,3,3436.860000001161
78.06,0,29.9,0,0,0,13.9,413,3,3436.860000001161
78.06,0,29.8,0,0,0,12.54,0,3,3436.860000001161
78.06,0,29.4,0,0,0,12.47,0,3,3436.860000001161
78.06,0,29.5,0,0,0,12.05,0,3,3436.860000001161
78.06,0,29.5,0,0,0,12.05,0,3,3436.860000001161
78.06,0,29.5,0,0,0,12.21,0,3,3436.860000001161
78.06,0,29.8,0,0,0,13.18,0,3,3436.860000001161
78.06,0,29.5,0,0,0,12.64,12,3,3436.860000001161
78.06,0,28.9,0,0,0,14.75,452,3,3436.860000001161
78.06,0,29.7,0,0,0,15.11,3266,3,3436.860000001161
78.06,0,30.5,0,0,0,14.41,6201,3,3436.860000001161
78.06,0,30.1,0,0,0,16.31,9091,3,3436.860000001161
78.06,0,29.1,0,0,0,15.83,11982,3,3436.860000001161
78.06,0,30.2,0,0,0,16.51,14866,3,3436.860000001161
78.06,0,30.4,0,0,0,14.92,17052,3,3436.860000001161
78.06,0,30.5,0,0,0,18.22,16249,3,3436.860000001161
78.06,0,30.7,0,0,0,20.64,10821,3,3436.860000001161
78.06,0,30.8,0,0,0,16.88,4984,3,3436.860000001161
78.06,0,30.8,0,0,0,17.08,144,3,3436.860000001161
78.06,0,31,0,0,0,18.32,527,3,3436.860000001161
78.06,0,30.9,0,0,0,17.13,191,3,3436.860000001161
78.06,0,30.8,0,0,0,14.58,177,3,3436.860000001161
78.06,0,30.5,0,0,0,13.78,0,3,3436.860000001161
78.06,0,30.1,0,0,0,12.62,0,3,3436.860000001161
78.06,0,30.1,0,0,0,13.29,0,3,3436.860000001161
78.06,0,29.9,0,0,0,12.37,0,3,3436.860000001161
78.06,0,29.4,0,0,0,12.37,0,3,3436.860000001161
78.06,0,29.5,0,0,0,12.49,0,3,3436.860000001161
78.06,0,29.5,0,0,0,13.19,0,3,3436.860000001161
78.06,0,29.3,0,0,0,12.47,0,3,3436.860000001161
78.06,0,29.5,0,0,0,13.26,0,3,3436.860000001161
78.06,0,29.3,0,0,0,12.36,0,3,3436.860000001161
78.06,0,29.7,0,0,0,12.36,0,3,3436.860000001161
78.06,0,29.4,0,0,0,12.36,0,3,3436.860000001161
78.06,0,29.5,0,0,0,12.36,0,3,3436.860000001161
78.06,0,29.3,0,0,0,12.15,0,3,3436.860000001161
78.06,0,29.5,0,0,0,10.85,0,3,3436.860000001161
78.06,0,29.7,0,0,0,11.56,0,3,3436.860000001161
78.06,0,29.6,0.2,0,0,10.78,0,3,3436.860000001161
78.06,0,29.3,1.6,0,0,11.68,0,3,3436.860000001161
78.06,0,29.5,0,0,0,11.55,0,3,3436.860000001161
78.06,0,29.6,0,0,0,10.83,0,3,3436.860000001161
78.06,0,29.8,0,0,0,11.88,0,3,3436.860000001161
78.06,0,29.6,0,0,0,13.22,0,3,3436.860000001161
78.06,0,29.3,0,0,0,13.12,0,3,3436.860000001161
78.06,0,29.3,0,0,0,12.54,0,3,3436.860000001161
78.06,0,29.5,0,0,0,13.4,0,3,3436.860000001161
78.06,0,29.5,0,0,0,13.12,0,3,3436.860000001161
78.06,0,29.6,0,0,0,11.22,0,3,3436.860000001161
78.06,0,29.8,0,0,0,11.8,0,3,3436.860000001161
78.06,0,29.6,0,0,0,12.31,0,3,3436.860000001161
78.06,0,29.3,0,0,0,15.69,0,3,3436.860000001161
78.06,0,29.5,0,0,0,14.27,0,3,3436.860000001161
78.06,0,29.5,0,0,0,14.07,0,3,3436.860000001161
78.06,0,29.5,0,0,0,12.48,0,3,3436.860000001161
78.17,0,29.4,0,0,0,12.57,0,3,3436.860000001161
78.52,0,28.7,0,0,0,13.22,0,3,3436.860000001161
78.86,0,34.6,0,0,0,12.46,0,3,3436.860000001161
79.16,0,63.8,0,0,0,13.39,0,3,3436.860000001161
79.59999999999999,0,73.3,0,0,0,13.39,0,3,3436.860000001161
80.05,0,75.90000000000001,0,0,0,13.28,0,3,3436.860000001161
80.51000000000001,0,76.90000000000001,0,0,0,12.55,0,9,3436.860000001161
80.81,0,77.90000000000001,0,0,0,13.58,0,9,3436.860000001161
80.81,0,77.8,0,0,0,14.84,0,9,3436.860000001161
80.81,0,77.90000000000001,0,0,0,13.87,0,9,3436.860000001161
80.81,0,77.7,0,0,0,12.52,0,9,3436.860000001161
80.81,0,77.5,0,0,0,12.75,0,9,3436.860000001161
80.81,0,77.59999999999999,0,0,0,14.55,0,9,3436.860000001161
80.81,0,77.7,0,0,0,14.08,0,9,3436.860000001161
80.81,0,77.7,0,0,0,14.82,0,9,3436.860000001161
80.81,0,77.90000000000001,0,0,0,12.86,0,0,3436.860000001161
80.81,0,77.7,0,0,0,13.37,0,0,3436.860000001161
80.81,0,77.7,0,0,0,12.5,0,0,3436.860000001161
80.81,0,77.7,0,0,0,13.4,0,0,3436.860000001161
80.81,0,77.8,0,0,0,13.29,0,0,3436.860000001161
80.81,0,78.3,0,0,0,12.53,0,0,3436.860000001161
80.81,0,77.2,0,0,0,13.58,0,0,3436.860000001161
80.81,0,77.59999999999999,0,0,0,14.84,0,0,3436.860000001161
80.81,0,77.59999999999999,0,0,0,14.04,0,0,3436.860000001161
80.81,0,77.2,0,0,0,14.04,0,0,3436.860000001161
80.81,0,77.59999999999999,0,0,0,14.04,0,0,3436.860000001161
80.81,0,77.90000000000001,0,0,0,14.14,0,0,3436.860000001161
80.81,0,78,0,0,0,14.92,0,0,3436.860000001161
80.81,0,78.40000000000001,0,0,0,14.06,0,0,3436.860000001161
80.81,0,77.90000000000001,0,0,0,13.88,0,0,3436.860000001161
80.81,0,77.7,0,0,0,12.47,0,0,3436.860000001161
80.81,0,77.7,0,0,0,12.42,0,0,3436.860000001161
80.81,0,77.7,0,0,0,12.18,0,0,3436.860000001161
80.81,0,77.8,0,0,0,13.31,0,0,3436.860000001161
80.75,0,78.3,0,0,0,13.5,0,0,3436.860000001161
80.29000000000001,0,75.59999999999999,0,0,0,14.79,0,0,3436.860000001161
79.20999999999999,0,76.59999999999999,0,0,0,12.71,0,0,3436.860000001161
77.68000000000001,0,78.3,0,0,0,12.2,0,0,3436.860000001161
75.98999999999999,0,78.09999999999999,0,0,0,12.07,0,0,3436.860000001161
74.34999999999999,0,75.5,0,0,0,10.59,0,0,3436.860000001161
72.68000000000001,0,74.09999999999999,0,0,0,9.33,0,8,3436.860000001161
70.87,0,77,0,0,0,10.98,0,8,3436.860000001161
69.04000000000001,0,77.2,0,0,0,7.77,0,8,3436.860000001161
67.12,0,76.2,0,0,0,5.93,0,8,3436.860000001161
65.26000000000001,0,76.59999999999999,0,0,0,6.61,0,8,3436.860000001161
64.87,0,76.5,0,0,0,6.51,0,8,3436.860000001161
60.97,0,75.40000000000001,0,0,0,5.52,0,8,3436.860000001161
58.91,0,75.7,0,0,0,5.36,0,8,3436.860000001161
56.97,0,76.09999999999999,0,0,0,3.87,0,8,3436.860000001161
55.06,0,75.09999999999999,0,0,0,3.83,0,8,3436.860000001161
53.16,0,74.09999999999999,0,0,0,3.22,0,8,3436.860000001161
51.44,0,73.09999999999999,0,0,0,0.8,0,8,3436.860000001161
49.92,0,71.8,0,0,0,0.22,0,8,3436.860000001161
48.71,0,72.2,0,0,0,0.29,0,8,3436.860000001161
47.73,0,70.5,0,0,0,0.89,0,8,3436.860000001161
46.61,0,67.59999999999999,0,0,0,0,0,8,3436.860000001161
45.37,0,70,0,0,0,0,0,8,3436.860000001161
43.96,0,69.59999999999999,0,0,0,0,0,8,3436.860000001161
42.5,0,67.90000000000001,0,0,0,0,0,8,3436.860000001161
41.08,0,66.7,0,0,0,0,0,8,3436.860000001161
39.84,0,65.40000000000001,0,0,0,0,0,8,3436.860000001161
39.49,0,64.59999999999999,0,0,0,0,0,8,3436.860000001161
39.49,0,70,0,0,0,0,0,8,3436.860000001161
39.49,0,71,0,0,0,0,0,8,3436.860000001161
39.49,0,71.2,0,0,0,0,0,8,3436.860000001161
39.49,0,71.2,0,0,0,0,0,8,3436.860000001161
39.49,0,71.3,0,0,0,0,0,8,3436.860000001161
39.49,0,71.5,0,0,0,0,0,8,3436.860000001161
39.49,0,71.09999999999999,0,0,0,0,0,0,3436.860000001161
39.49,0,71.2,0,0,0,0,0,0,3436.860000001161
39.49,0,71.5,0,0,0,0,0,0,3436.860000001161
39.49,0,71.59999999999999,0.1,0,0,0.06,0,0,3436.860000001161
39.49,0,71.7,0.6,2,0,1.3,0,0,3436.860000001161
39.49,0,72.90000000000001,0,13,0,7.93,0,0,3436.860000001161
39.49,0,71.90000000000001,0,21,0,8.66,0,7,3436.860000001161
39.49,0,71.7,0,23,1,11.17,0,7,3436.860000001161
39.49,0,71.59999999999999,0,24,13,11.7,0,7,3436.860000001161
39.49,0,71.40000000000001,0,24,16,10.55,0,7,3436.860000001161
39.49,0,71.8,0,23,16,9.18,0,7,3436.860000001161
39.49,0,71.59999999999999,0.5,24,17,11.98,0,7,3436.860000001161
39.49,0,71.59999999999999,0,29,30,36.83,0,7,3436.860000001161
39.49,0,71.5,0,45,41,73.02,0,7,3436.860000001161
39.49,0,70.90000000000001,0.1,51,48,215.92,0,7,3436.860000001161
39.49,0,71.2,0.6,49,48,329.88,0,7,3436.860000001161
39.49,0,72.2,0,48,49,317.58,0,7,3436.860000001161
39.49,0,72,0,48,51,310.02,0,7,3436.860000001161
39.49,0,72.40000000000001,0,48,53,324.3,0,7,3436.860000001161
39.49,0,72.3,0,48,55,324.37,0,7,3436.860000001161
39.49,0,72.3,0,50,55,338.71,0,7,3436.860000001161
39.49,0,72.5,0,51,55,343.78,0,7,3436.860000001161
39.49,0,72.59999999999999,0,53,54,348.71,0,7,3436.860000001161
39.49,0,72.8,0,54,54,351.23,0,7,3436.860000001161
39.49,0,72.90000000000001,0,54,54,352.94,0,7,3436.860000001161
39.49,0,72.8,0,54,54,352.49,0,7,3436.860000001161
39.49,0,72.59999999999999,0,54,54,355.63,0,7,3436.860000001161
39.49,0,72.8,0,54,54,352.65,0,7,3436.860000001161
39.49,0,72.59999999999999,0,54,53,349.54,0,7,3436.860000001161
39.49,0,72.59999999999999,0,54,53,349.07,0,7,3436.860000001161
39.49,0,72.8,0,54,53,351.88,0,7,3436.860000001161
39.49,0,72.59999999999999,0,54,53,346.51,0,7,3436.860000001161
39.49,0,72.8,0,54,53,356.19,0,7,3436.860000001161
39.49,0,72.7,0,54,53,349.75,0,7,3436.860000001161
39.49,0,71.5,0,54,53,355.04,0,7,3436.860000001161
39.49,0,72.5,0,54,53,353.48,0,7,3436.860000001161
39.49,1,72.5,0,54,53,347.48,0,7,3436.860000001161
39.49,4,72.8,0,54,53,349.12,0,7,3436.860000001161
39.49,7,72.90000000000001,0,54,53,345.31,0,7,3436.860000001161
39.49,9,73.09999999999999,0,54,53,350.17,0,7,3436.860000001161
39.49,9,73.09999999999999,0,54,53,351.23,0,7,3436.860000001161
39.49,13,72.90000000000001,0,54,53,363.65,0,7,3436.860000001161
39.49,14,72.8,0,54,53,366.76,0,7,3436.860000001161
39.49,16,72.40000000000001,0,54,53,370.26,0,7,3436.860000001161
39.49,16,73,0,54,53,361.56,0,7,3436.860000001161
39.49,17,73.09999999999999,0,54,53,358.2,0,7,3436.860000001161
39.49,17,72.7,0,54,53,357.88,0,7,3436.860000001161
39.49,17,72.90000000000001,0,54,53,363.72,0,7,3436.860000001161
39.49,17,73.09999999999999,0,54,53,364.97,0,7,3436.860000001161
39.49,17,73.2,0,54,53,362.81,0,7,3436.860000001161
39.49,17,72.90000000000001,0,54,53,360.37,0,7,3436.860000001161
39.49,18,72.59999999999999,0,54,53,352.08,0,7,3436.860000001161
39.49,18,72.59999999999999,0,54,53,356.81,0,7,3436.860000001161
39.49,18,72.8,0,54,53,355.06,0,7,3436.860000001161
39.49,18,72.90000000000001,0,54,53,361.31,0,7,3436.860000001161
39.49,18,73.09999999999999,0,54,53,357.93,0,7,3436.860000001161
39.49,18,72.90000000000001,0,54,53,355.54,0,7,3436.860000001161
39.49,18,73.09999999999999,0,54,53,364.32,0,7,3436.860000001161
39.49,18,73.2,0,54,53,365.02,0,7,3436.860000001161
39.49,18,73.2,0,54,53,361.44,0,7,3436.860000001161
39.49,18,72.90000000000001,0,54,53,357.96,0,7,3436.860000001161
39.49,18,72.90000000000001,0,54,53,354.83,0,7,3436.860000001161
39.49,18,72.7,0,54,53,355.13,0,7,3436.860000001161
39.49,18,72.8,0,54,53,353.5,0,7,3436.860000001161
39.49,18,72.90000000000001,0,53,53,347.31,0,7,3436.860000001161
39.49,18,72.90000000000001,0,53,52,346.75,0,7,3436.860000001161
39.49,18,73.09999999999999,0,52,52,340.25,0,7,3436.860000001161
39.49,18,72.90000000000001,0,52,52,338.55,0,7,3436.860000001161
39.49,18,72.90000000000001,0,52,52,337.11,0,7,3436.860000001161
39.49,18,72.90000000000001,0,52,52,355.92,0,7,3436.860000001161
39.49,18,72.90000000000001,0,52,52,341.42,0,7,3436.860000001161
39.49,18,73.09999999999999,0,52,52,339.66,0,7,3436.860000001161
39.49,18,72.8,0,52,52,348.12,0,7,3436.860000001161
39.49,18,71.3,0,52,52,339.31,0,7,3436.860000001161
39.49,18,72.7,0,52,52,337.22,0,7,3436.860000001161
39.49,18,72.8,0,52,52,354.99,0,7,3436.860000001161
39.49,18,72.8,0,52,52,344.72,0,7,3436.860000001161
39.49,18,73.09999999999999,0,52,52,339.61,0,7,3436.860000001161
39.49,18,72.90000000000001,0,52,52,353.01,0,7,3436.860000001161
39.49,18,72.90000000000001,0,52,52,341.65,0,7,3436.860000001161
39.49,18,73.8,0,52,52,335.36,0,7,3436.860000001161
39.49,18,73.09999999999999,0,52,52,336.12,0,7,3436.860000001161
39.49,18,73,0,52,52,335.12,0,7,3436.860000001161
39.49,18,73.59999999999999,0,52,52,334.69,0,7,3436.860000001161
39.49,18,72.8,0,52,52,328.35,0,7,3436.860000001161
39.49,18,72.8,0,52,52,327.99,0,7,3436.860000001161
39.49,18,72.2,0,52,52,324.75,0,7,3436.860000001161
39.49,18,72.7,0,52,52,351.92,0,7,3436.860000001161
39.49,18,72.8,0,52,52,326.84,0,7,3436.860000001161
39.49,18,72.8,0,52,52,331.2,0,7,3436.860000001161
39.49,18,72.90000000000001,0,52,52,345.26,0,7,3436.860000001161
39.49,18,73.09999999999999,0,52,52,327.17,0,7,3436.860000001161
39.49,18,72.7,0,52,52,324.26,0,7,3436.860000001161
39.49,18,72.8,0,52,52,329.15,0,7,3436.860000001161
39.49,18,73.09999999999999,0,52,52,326.49,0,7,3436.860000001161
39.49,18,73.2,0,52,52,354.44,0,7,3436.860000001161
39.49,18,73.2,0,52,52,322.32,0,7,3436.860000001161
39.49,18,72.90000000000001,0,52,52,323.51,0,7,3436.860000001161
39.49,18,72.90000000000001,0,52,52,320.18,0,7,3436.860000001161
39.49,18,72.90000000000001,0,52,52,351.33,0,7,3436.860000001161
39.49,18,72.90000000000001,0,52,52,317.05,0,7,3436.860000001161
39.49,18,72.90000000000001,0,52,52,327.1,0,7,3436.860000001161
39.49,18,73.09999999999999,0,52,52,320.09,0,7,3436.860000001161
39.49,18,73.09999999999999,0,52,52,321.41,0,7,3436.860000001161
39.49,18,72.59999999999999,0,52,52,339.67,0,7,3436.860000001161
39.49,18,72.8,0,52,52,325.61,0,7,3436.860000001161
39.49,18,72.90000000000001,0,52,52,321.38,0,7,3436.860000001161
39.49,18,72.90000000000001,0,52,52,326.9,0,7,3436.860000001161
39.49,18,73.09999999999999,0,52,52,318.96,0,7,3436.860000001161
39.49,18,73.09999999999999,0,52,52,321.39,0,7,3436.860000001161
39.49,18,72.7,0,52,52,318.28,0,7,3436.860000001161
39.49,18,73.09999999999999,0,52,52,349.02,0,7,3436.860000001161
39.49,18,73.2,0,52,52,324.99,0,7,3436.860000001161
39.49,18,73.2,0,52,52,330.7,0,7,3436.860000001161
39.49,18,72.90000000000001,0,52,52,326.2,0,7,3436.860000001161
39.49,18,72.2,0,52,52,328.46,0,7,3436.860000001161
39.49,18,72.7,0,52,52,324.4,0,7,3436.860000001161
39.49,18,73.09999999999999,0,52,52,352.55,0,7,3436.860000001161
39.49,18,72.90000000000001,0,52,52,329.58,0,7,3436.860000001161
39.49,18,72.90000000000001,0,52,52,337.75,0,7,3436.860000001161
39.49,18,72.90000000000001,0,52,52,347.66,0,7,3436.860000001161
39.49,17,73.09999999999999,0,52,52,335.11,0,7,3436.860000001161
39.49,17,73.2,0,52,52,327.11,0,7,3436.860000001161
39.49,17,73.2,0,52,52,349.79,0,7,3436.860000001161
39.49,17,72.90000000000001,0,52,52,333.61,0,7,3436.860000001161
39.49,17,72.90000000000001,0,52,52,334.17,0,7,3436.860000001161
39.49,17,73.40000000000001,0,52,52,328.25,0,7,3436.860000001161
39.49,17,73.2,0,52,52,328.05,0,7,3436.860000001161
39.49,17,73.2,0,52,52,325.4,0,7,3436.860000001161
39.49,17,73.2,0,52,52,351.57,0,7,3436.860000001161
39.49,17,73,0,52,52,329.09,0,7,3436.860000001161
39.49,17,73.09999999999999,0,52,52,332,0,7,3436.860000001161
39.49,17,72.90000000000001,0,52,52,331.38,0,7,3436.860000001161
